2025-06-03 08:33:51.627 [main] INFO  c.a.c.n.discovery.NacosDiscoveryHeartBeatPublisher - Start nacos heartBeat task scheduler.
2025-06-03 08:33:51.685 [main] INFO  top.gsc.GatewayApplication - Started GatewayApplication in 8.286 seconds (process running for 9.369)
2025-06-03 08:33:51.692 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - config listener notify warn timeout millis use default 60000 millis 
2025-06-03 08:33:51.692 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - nacos.cache.data.init.snapshot = true 
2025-06-03 08:33:51.693 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-111.230.250.174_8848-111.230.250.174_9848] [subscribe] datasource.yaml+DEFAULT_GROUP
2025-06-03 08:33:51.694 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-111.230.250.174_8848-111.230.250.174_9848] [add-listener] ok, tenant=, dataId=datasource.yaml, group=DEFAULT_GROUP, cnt=1
2025-06-03 08:33:51.694 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=datasource.yaml, group=DEFAULT_GROUP
2025-06-03 08:33:51.696 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-111.230.250.174_8848-111.230.250.174_9848] [subscribe] common.yaml+DEFAULT_GROUP
2025-06-03 08:33:51.696 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-111.230.250.174_8848-111.230.250.174_9848] [add-listener] ok, tenant=, dataId=common.yaml, group=DEFAULT_GROUP, cnt=1
2025-06-03 08:33:51.696 [main] INFO  c.a.cloud.nacos.refresh.NacosContextRefresher - [Nacos Config] Listening config: dataId=common.yaml, group=DEFAULT_GROUP
2025-06-03 08:33:51.983 [nacos-grpc-client-executor-111.230.250.174-40] INFO  com.alibaba.nacos.common.remote.client - [d0c5a18d-6fe7-45ba-a0b2-9314c0db5777] Receive server push request, request = NotifySubscriberRequest, requestId = 35
2025-06-03 08:33:51.983 [nacos-grpc-client-executor-111.230.250.174-40] INFO  com.alibaba.nacos.common.remote.client - [d0c5a18d-6fe7-45ba-a0b2-9314c0db5777] Ack server push request, request = NotifySubscriberRequest, requestId = 35
2025-06-03 08:33:52.149 [redisson-netty-2-19] INFO  org.redisson.connection.pool.MasterConnectionPool - 24 connections initialized for 8.136.110.222/8.136.110.222:6379
2025-06-03 08:33:52.360 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2025-06-03 08:33:52.602 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@39e91bda
2025-06-03 08:33:52.604 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2025-06-03 08:33:52.604 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2025-06-03 08:33:52.604 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2025-06-03 08:33:53.095 [main] INFO  o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer - Found 2 AuthenticationProvider beans, with names [daoAuthenticationProvider, mobileAuthenticationProvider]. Global Authentication Manager will not be configured with AuthenticationProviders. Consider publishing a single AuthenticationProvider bean, or wiring your Providers directly using the DSL.
2025-06-03 08:33:53.096 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsServiceImpl
2025-06-03 08:33:53.653 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 19 endpoints beneath base path '/actuator'
2025-06-03 08:33:54.444 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2025-06-03 08:33:54.452 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path '/'
2025-06-03 08:33:54.456 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ans.namespace attribute : null
2025-06-03 08:33:54.456 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
2025-06-03 08:33:54.456 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from namespace attribute :null
2025-06-03 08:33:54.460 [main] INFO  com.alibaba.nacos.client.naming - FailoverDataSource type is class com.alibaba.nacos.client.naming.backups.datasource.DiskFailoverDataSource
2025-06-03 08:33:54.463 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-06-03 08:33:54.463 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-06-03 08:33:54.584 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of 6ce53227-71e5-4bdb-b444-a4b14ef96284
2025-06-03 08:33:54.585 [main] INFO  com.alibaba.nacos.client.naming - Create naming rpc client for uuid->6ce53227-71e5-4bdb-b444-a4b14ef96284
2025-06-03 08:33:54.585 [main] INFO  com.alibaba.nacos.common.remote.client - [6ce53227-71e5-4bdb-b444-a4b14ef96284] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2025-06-03 08:33:54.585 [main] INFO  com.alibaba.nacos.common.remote.client - [6ce53227-71e5-4bdb-b444-a4b14ef96284] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2025-06-03 08:33:54.585 [main] INFO  com.alibaba.nacos.common.remote.client - [6ce53227-71e5-4bdb-b444-a4b14ef96284] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2025-06-03 08:33:54.586 [main] INFO  com.alibaba.nacos.common.remote.client - [6ce53227-71e5-4bdb-b444-a4b14ef96284] Try to connect to server on start up, server: {serverIp = '111.230.250.174', server main port = 8848}
2025-06-03 08:33:54.586 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:111.230.250.174 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-03 08:33:54.764 [main] INFO  com.alibaba.nacos.common.remote.client - [6ce53227-71e5-4bdb-b444-a4b14ef96284] Success to connect to server [111.230.250.174:8848] on start up, connectionId = 1748910833923_112.2.253.186_60786
2025-06-03 08:33:54.764 [main] INFO  com.alibaba.nacos.common.remote.client - [6ce53227-71e5-4bdb-b444-a4b14ef96284] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2025-06-03 08:33:54.765 [main] INFO  com.alibaba.nacos.common.remote.client - [6ce53227-71e5-4bdb-b444-a4b14ef96284] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$444/0x0000000800ffeea0
2025-06-03 08:33:54.765 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [6ce53227-71e5-4bdb-b444-a4b14ef96284] Notify connected event to listeners.
2025-06-03 08:33:54.765 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.client.naming - Grpc connection connect
